,bids,brand,category,character,condition,era,franchise,gender,item_num,price,quantity_sold,sell_date,size,title,toy_type,year
2679,0,Marvel Legends,Comic Book Heroes,,Used,2002-Now,,,293272459590,35.0,1,"Oct 11, 2019",6in.,Marvel Legends CALIBAN Build a Figure Complete!,Action Figure,2019
2680,0,Mattel,Sports,,Used,2010-Now,,,274048023470,12.99,1,"Oct 11, 2019",6in.,WWE Wrestling Mattel Basic Battle 2 Packs Series 37 Joey Mercury Figure,Action Figure,2017
2681,0,Mattel,Sports,,New,,WWE,,362773628334,67.88,1,"Oct 11, 2019",,EXCLUSIVE Mattel WWE ELITE Macho Man Randy Savage Slim Jim Figure *IN-HAND/MINT,Action Figure,2019
2682,0,Unbranded,"TV, Movie & Video Games",,New,,,,292913033853,4.09,458,,4cm,"New Keychain Spider Man, Goku, Dead Pool Vinyl Pop Pocket Figure Toy New In Box",Action Figure,
2683,2,Hasbro,Military & Adventure,Yogi Bear,Used,,GI Joe,,113915351456,4.81,1,"Oct 11, 2019",3.5in.,GI JOE Colonel Courage 1993 Tight Joints Glossy Paint,Action Figure,1989
2684,6,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,223693209765,4.26,1,"Oct 11, 2019",3.75in.,DEATH STAR TROOPER * Power of the Force Freeze Frame * Loose,Action Figure,
2685,1,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,323938082235,0.99,1,"Oct 11, 2019",3.75in.,OBI-WAN KENOBI / Stand  * AOTC Multi-Pack JEDI WARRIORS * Toys R Us * Loose,Action Figure,
2686,0,Hasbro,Transformers & Robots,,New,,Transformers,,133151366628,24.99,3,,3.75in. Legends Class,Transformers Power of the Primes POTP Legends Tailgate Battleslash Roadtrap ,Action Figure,
2687,1,Hasbro,Military & Adventure,Yogi Bear,Used,,GI Joe,,113915356991,3.99,1,"Oct 11, 2019",3.5in.,GI JOE Repeater 1988 Tight Joints Glossy Paint,Action Figure,1989
2688,0,Mattel,Sports,,New,2002-Now,WWE,,133193511853,9.5,1,,,"WWE  Custom Tommaso Ciampa ""Survive"" Mattel Elite Shirt Figure NJPW ROH NXT",Action Figure,
2689,1,Kenner,"TV, Movie & Video Games",Sandtrooper,New,1980-2001,Star Wars,,323938082590,0.99,1,"Oct 11, 2019",3.75in.,1996 Star Wars The Power of the Force Sandtrooper - Green Card - 3,Action Figure,1996
2690,1,Takara,Transformers & Robots,Robot,Used,1980-2001,,,163892449696,29.99,1,"Oct 11, 2019",,1983 Takara Diakron Multi-force 14 Robot Combiner Near Complete with box,,1983
2691,1,Mattel,Sports,,Used,2002-Now,WWE,,401911280163,3.99,1,"Oct 11, 2019",6in.,WWE Elite Series Stephanie McMahon Action Figure loose 2016 jada,Action Figure,2016
2692,0,Hasbro,"TV, Movie & Video Games",Captain Rex,New,2002-Now,Star Wars,,293273941500,15.0,1,"Oct 11, 2019",6in.,"Star Wars: The Black Series #59 Clone Captain Rex 6"" Inch Figure",Action Figure,2018
2693,0,Hasbro,Transformers & Robots,Soundwave,New,2002-Now,Transformers,,264488920638,42.0,3,"Oct 11, 2019",6in.,Transformers Soundwave & Buzzsaw G1 Reissue Walmart Exclusive,Action Figure,2019
2694,0,Bif Bang Pow,"TV, Movie & Video Games",,New,2002-Now,The Big Bang Thoery,,163882506120,9.89,1,"Oct 11, 2019",3.75in.,"Bernadette - The Big Bang Theory - Bif Bang Pow 3.75"" Action Figure *Brand New*",Action Figure,2014
2695,1,Funko,"TV, Movie & Video Games",,New,2002-Now,Funko Pop,,372796500943,4.99,1,"Oct 11, 2019",Small,Funko - POP Movies: Coraline: Other Mother Brand New In Box,Action Figure,2017
2696,0,Playmates Toys,"TV, Movie & Video Games",Endoskeleton,Used,,Terminator,,264492351388,12.99,1,"Oct 11, 2019","6"" scale","Terminator Endoskeleton T-700 Action Figure Salvation Playmates 6"" scale",Action Figure,
2697,3,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,323938083260,8.5,1,"Oct 11, 2019",12in.,"BATTLE DROID * Episode 1 TPM Action Collection 12"" Figure * Loose",Action Figure,
2698,0,NECA,"TV, Movie & Video Games",Alien,New,2002-Now,Alien,,352297813989,29.99,391,,7in.,"NECA Alien Covenant Xenomorph 7"" Scale Action Figure Collection Play toy model",Action Figure,2018
2699,0,NECA,"TV, Movie & Video Games",Chopper Predator,New,2002-Now,Predator,,253470816103,32.99,74,,7in.,"NECA AVP Series 14 Chopper Predator 7"" PVC Action Figure Collection model play",Action Figure,2019
2700,1,Hasbro,Military & Adventure,Storm Shadow w/accessories,Used,,GI Joe,,264487939451,6.99,1,"Oct 11, 2019",3.75in.,Iceberg V1 VINTAGE 1987 GI JOE ARAH Cobra Ice berg Complete​ Snow Soldier lot,Action Figure,1984
2701,0,Unbranded,"TV, Movie & Video Games",Michael,New,2002-Now,Action Jackson,,254282064660,14.39,4,,5.5in.,S.H.Figuarts MICHAEL JACKSON Smooth Criminal PVC ACTION FIGURE 14cm Toy Bandai.,Action Figure,2017
2702,0,JAKKS Pacific,Sports,Hollywood Hogan,New,2002-Now,,,383187147335,39.99,1,"Oct 11, 2019",6in.,"WWE WWF Classic Super Stars Series 8 Hollywood Hulk Hogan 6"" Figure NEW 2005 ",Action Figure,2005
2703,0,Unbranded,"TV, Movie & Video Games",ROSE,New,2002-Now,Plants vs. Zombies,,303111685543,9.99,1,"Oct 11, 2019",7in.,TOY ACTION FIGURE MEXICAN plants vs zombies RED ROSE 7 INCHES,Action Figure,
2704,0,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,274039848007,12.99,1,,3.75in.,Star Wars: Resistance - Toy Figure 2-Pack - Jarek Yeager & Bucket R1-J5 - Sealed,Action Figure,2019
2705,0,Does not apply,"TV, Movie & Video Games",,New,,,,392340777831,16.99,4,,14cm,Figma 096 Michael Jackson MJ Thriller MV Ver. PVC Figure Toys in Box Kids GiftS,Action figure,2018
2706,0,Hasbro,Military & Adventure,,Used,,GI Joe,,333337821204,14.99,1,"Oct 11, 2019",3.75in.,1991 GI Joe SNOW SERPENT (V2) - Complete!,Action Figure,1991
2707,0,Unbranded,"TV, Movie & Video Games",,New,,,,382544166084,0.99,103,,6.5cm,Guardians of the Galaxy Hand PVC Figure Key Chain Figur IB Vol.2 Baby Groot Wave,Action figure,
2708,0,JAKKS Pacific,Sports,,Used,,,,274034397051,13.98,1,"Oct 11, 2019",,Cactus Jack Vintage WWF Jakks BCA Bone Crunching Action Figure 90s Wrestling WWE,Action Figure,
2709,1,Mattel,"TV, Movie & Video Games",Ram Man,Used,1980-2001,Masters of the Universe,,293265883522,4.99,1,"Oct 11, 2019",,1982 Vintage vtg Ram Man MOTU Action Figure Masters of the Universe RARE,Action Figure,1982
2710,4,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,323938084249,2.25,1,"Oct 11, 2019",3.75in.,HAN SOLO in Carbonite * Power of the Force 1996 * Loose,Action Figure,
2711,0,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,303273264165,5.93,1,"Oct 11, 2019",3.75in.,Star Wars Resistance 3.75 Inch Toy Figure Synara San Sealed,Action Figure,2019
2712,0,Mattel,"TV, Movie & Video Games",Rex,New,2002-Now,Jurassic World,,352809177220,47.4,5,,,Jurassic World Tyrannosaurus T-Rex Battle Damage Roarin Super Colossal Figure,Action Figure,2018
2713,0,TNR,Transformers & Robots,,New,2002-Now,,,113691190046,54.27,6,,25CM,Transformers Transform and Rollout TR-01 Jazz MP Scale ,Action Figure,2017
2714,0,Star Wars,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,202203606456,251.19,1,"Oct 11, 2019",16 inches (19 inches with antenna),"Star Wars - Hero Droid BB-8 - Fully Interactive Droid , Free Shipping",Action Figure,
2715,0,Mattel,Comic Book Heroes,,New,2002-Now,Superman,,303257182425,25.0,1,"Oct 11, 2019",6in.,DC Superheroes Superman Black Uniform Logo Yellow Package Mattel 6in. NIP S113-2,Action Figure,2006
2716,0,McFarlane Toys,"TV, Movie & Video Games",Headless Horseman,Used,,Sleepy Hollow,,183991644615,11.88,1,"Oct 11, 2019",,HEADLESS HORSEMAN Sleepy Hollow Action Figure McFarlane 1999 Christopher Walken,Action Figure,1998
2717,0,SHF,"TV, Movie & Video Games",Spider man,New,,Avengers,,383077763201,30.99,5,,,SHF S.H.Figuarts Avengers 1/12 Spider-Man Tom Holland Head Sculpt Action Figure,Action Figure,2019
2718,0,Mattel,Sports,Kane,Used,2002-Now,,,233297716146,9.0,1,"Oct 11, 2019",,WWE MATTEL 2011 ELITE SERIES 19 KANE FIGURE,Action Figure,2011
2719,0,Hasbro,Transformers & Robots,Scourge,New,1980-2001,Transformers,,352818444581,89.99,1,"Oct 11, 2019",,new 2001 Hasbro Transformers Robots In Disguise Scourge Tanker Truck ,Action Figure,2001
2720,0,Star Wars,"TV, Movie & Video Games",Rey,New,,,,303312107712,19.95,1,"Oct 11, 2019",,Star Wars Vintage Series Red Sith Trooper Action Figure In Stock Ready To Ship,Action Figure,
2721,0,Unbranded,"TV, Movie & Video Games",,New,,,,222349433249,19.98,44,,,Custom 1/6 Scale Arnold Schwarzenegger T800 Head Sculpt For Hot Toys Body,Action Figure,
2722,0,ToyBiz,Comic Book Heroes,The Riddler,New,1980-2001,The Riddler,,153640756128,14.99,1,"Oct 11, 2019",,ToyBiz 1989 DC Comics Super Heroes THE RIDDLER w package riddles & clues #4411,Action Figure,
2723,0,Marvel,Comic Book Heroes,Carnage,New,2002-Now,Spider-Man,,183877623146,37.99,1,"Oct 11, 2019","6""",Marvel Legends Monster Venom BAF Series - Marvel's Scream Carnage Girl   ,Action Figure,2018
2724,6,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,223693221741,6.5,1,"Oct 11, 2019",3.75in.,MARA JADE * 1998 Power of the Force Expanded Universe with 3-D display Loose,Action Figure,
2725,0,Marvel Legends,Comic Book Heroes,Sandman,Used,,Spider-Man,,193146800860,19.98,1,"Oct 11, 2019",6in.,Marvel Legends Toybiz Spiderman Classics Sandman Action Figure Rare Complete,Action Figure,
2726,0,Does not apply,Comic Book Heroes,,New,,,,153621692442,6.83,7,,approx.20cm,"8"" Legends Thanos Figure Avengers: Endgame Hulk Captain Iron Man Toy Kids Gift",Figure,
2727,0,DC,Comic Book Heroes,,New,,,,183914328879,20.0,1,"Oct 11, 2019",6 Inch,DC Multiverse 6 Inch Action Figure Superfriends Series - Superfriends Superman,,
2728,0,TOMY,Anime & Manga,RZ-031 DIBISON BUFFALO TYPE,New,1980-2001,Zoids,,372670362273,100.0,1,"Oct 11, 2019",1/72,Zoids RZ-031 DIBISON BUFFALO TYPE Action Figure NEW! Tomy 1999 1/72 ,Action Figure,1999
2729,0,Epic,"TV, Movie & Video Games",,New,,Fortnite,,143371561801,0.99,31,,2in.,FORTNITE BATTLE ROYALE COLLECTION MINI-FIGURES,Action Figure,
2730,0,Mattel,"TV, Movie & Video Games",Brachiosaurus,New,,Jurassic World,,264495301572,85.0,1,"Oct 11, 2019",,Jurassic World Legacy Collection Brachiosaurus Brand New IN HAND USA SELLER park,Action Figure,2019
2731,0,"Toys ""R"" Us","TV, Movie & Video Games",Stay Puft Marshmallow Man,New,,Ghostbusters,,183940711614,67.49,2,,,Ghostbusters Stay Puft Marshmallow Man Bank: Toys R Us Exclusive ,,
2732,0,Mattel,Sports,"The Rock, Undertaker, HHH, Randy Orton, John Cena,",Used,,WWE,,183956276550,36.99,1,"Oct 11, 2019",7in.,Mattel WWE Figure Lot of 8 2011 2012 Cena Taker Rock Mysterio Orton HHH w/Ring,Action Figure,2011 and 2012
2733,0,FUNKO,Designer & Urban Vinyl,,New,2002-Now,Marvel Universe,,122533029473,1.99,10,,3in.,Funko Arkham Series Mystery Mini ARKHAM KNIGHT BATMAN New Retired,Action Figure,2015
2734,0,Unbranded,Anime & Manga,,New,2002-Now,,,123302510083,7.18,41,,,Tamashii Effect Impact Fit Figma S.H.Figuarts SHF Action Figure Saint Seiya,Action Figure,
2735,5,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,323938056620,2.74,1,"Oct 11, 2019",3.75in.,* CAPTAIN PANAKA * Hasbro Star Wars Episode 1 TPM 1999 * Loose,Action Figure,
2736,0,ToyBiz,Comic Book Heroes,Superhero,New,1980-2001,Marvel Universe,,143404038497,17.99,1,"Oct 11, 2019",5in.,X-Force SUNSPOT & GRIZZLY Action figures Toy Biz 1994 X-Men Marvel Universe,Action Figure,1994
2737,0,Mattel,Sports,Pat Patterson,New,2002-Now,WWE,,293272027222,22.0,1,"Oct 11, 2019",6in.,WWE Elite Series 68 PAT PATTERSON Walmart Exclusive Collector's Edition ,Action Figure,2019
2738,0,Mattel,Sports,,New,,,,293260624519,80.0,1,"Oct 11, 2019",,Wwe Elite spotlight asuka jinder mahal diesel Rey mysterio complete set of 4,Action Figure,
2739,1,Hasbro,Military & Adventure,Yogi Bear,Used,,GI Joe,,113915332678,3.99,1,"Oct 11, 2019",3.5in.,GI JOE Windmill 1988 Tight Joints Glossy Paint,Action Figure,1989
2740,0,Loot Crate,"TV, Movie & Video Games",Slimer,New,,Ghostbusters,,183989956134,9.99,1,"Oct 11, 2019",,Ghostbusters Slimed Figure Venkman Slimer Bonus Terror Dog Pin NEW Loot Crate,Action Figure,2019
2741,0,Hasbro,Transformers & Robots,Omega Supreme,Used,1980-2001,Transformers,,202786221778,47.5,1,"Oct 11, 2019",,Omega Supreme Tank WORKS - 1985 Vintage Hasbro G1 Transformers Action Figure,Action Figure,1985
2742,0,Takara Tomy,Transformers & Robots,Ratchet,New,2002-Now,Transformers,,173625910344,32.49,11,,,TRANSFORMERS MASTERPIECE MP-30 RATCHET CYBERTRON MEDIC NISSAN CHERRY VANETTE,Action Figure,2017
2743,0,Ideal,Comic Book Heroes,Captain Action,Used,Pre-1970,Captain Action,,293112166177,300.0,1,"Oct 11, 2019",12in.,Ideal Captain Action Buck Rogers,Action Figure,1966
2744,0,Wicked Cool Toys,Sports,,Used,2002-Now,,,113699862632,7.49,1,"Oct 11, 2019",,WWE Thumbpers Figures Wicked Cool Toys Wrestling Lot 5   ,Action Figure,2013-14
2745,0,Hasbro,"TV, Movie & Video Games",Ahsoka Tano,Used,2002-Now,Star Wars,,333329667990,9.99,1,"Oct 11, 2019",3.75in.,"Star Wars Rebels Ahsoka Tano 3.75"" inch",Action Figure,
2746,11,NECA,"TV, Movie & Video Games",Pennywise,New,2002-Now,IT,,401911256415,26.0,1,"Oct 11, 2019",7in.,"IT (1990) - 7"" Scale Action Figure - Ultimate Pennywise v.2 - NECA NEW IN STOCK ",Action Figure,2019
2747,0,Hasbro,Transformers & Robots,CYBERSHARK,New,1980-2001,Transformers,,372798825691,33.0,1,"Oct 11, 2019",5in.,Hasbro 1998 Transformers Beast Wars Deluxe Fuzors Injector Evil Predacon MOC,Action Figure,1998
2748,0,McFarlane Toys,"TV, Movie & Video Games",Beta,New,,Walking Dead,,143359590699,20.0,1,"Oct 11, 2019",,SKYBOUND EXCLUSIVE MCFARLANE TOYS Image Comics THE WALKING DEAD BETA B/W,Action Figure,2017
2749,5,Star Wars Hasbro,"TV, Movie & Video Games",Lando Calrissian,New,,,,153672208289,13.0,1,"Oct 11, 2019",3.75in.,"p165) Star Wars 3.75"" Figure Trilogy Collection Lando Calrissian MOC UNPUNCHED",,
2750,5,Funko,"TV, Movie & Video Games",Brienne Of Tarth,New,2014,Game of Thrones,,123925654321,12.77,1,"Oct 11, 2019",6in.,Funko Legacy Collection Game Of Thrones #8 Brienne Of Tarth,Action Figure,2014
2751,0,Mattel,Sports,CM Punk,Used,2002-Now,WWE,,383204591399,7.99,1,"Oct 11, 2019",,CM PUNK Mattel 2012 WWE Wrestling Figure Black/White Trunks Best In The World,Action Figure,2012
2752,0,Marvel Legends,Comic Book Heroes,,Used,,Marvel Universe,,153617224210,25.0,1,"Oct 11, 2019",6in.,Marvel Legends Action Figure Lot Captain America ,Action Figure,
2753,3,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,323938057758,2.04,1,"Oct 11, 2019",3.75in.,* ENDOR REBEL SOLDIER  * Power of the Force Freeze Frame Series 1998 * Loose,Action Figure,
2754,2,Hasbro,Military & Adventure,Yogi Bear,Used,,GI Joe,,113915334450,5.0,1,"Oct 11, 2019",3.5in.,GI JOE Dr Mind bender 1993 Tight Joints Glossy Paint,Action Figure,1989
2755,0,NECA,"TV, Movie & Video Games",Pennywise,New,,It,,372792419762,19.99,7,,,3 Types NECA Stephen King It Pennywise Joker Horror PVC Action Figure Toy Doll C,Action Figure,
2756,0,Mattel,Sports,SGT Slaughter,Used,2002-Now,WWE,,333327969834,13.99,1,"Oct 11, 2019",7in.,"WWE Sgt. Slaughter Mattel Elite Wrestling 7"" Action Figure Toy Legends Series 1",Action Figure,2010
2757,0,Bandai,"TV, Movie & Video Games",Boba Fett,New,,Star Wars,,163872971941,42.87,14,,H150mm,BANDAI S.H.Figuarts Star Wars Boba Fett STAR WARS Episode VI Return of the Jedi,Action Figure,
2758,0,JAKKS Pacific,Sports,,Used,,,,274034366232,18.88,1,"Oct 11, 2019",,The Godwinns Vintage WWF Jakks BCA Action Figures Lot Henry Phineas Tag Team Set,Action Figure,
2759,1,Hasbro,Transformers & Robots,Hot Shot,New,,Transformers,,223693198615,20.0,1,"Oct 11, 2019",,NYCC 2019 EE Exclusive Transformers Generations Hot Shot with Pin.  Unopened.,,2019
2760,0,Mezco,Comic Book Heroes,Clown,New,2002-Now,,,283631296874,185.0,1,"Oct 11, 2019",6in.,MEZCO ONE:12 2019 TOY FAIR GOMEZ AGENT EDITION BONUS PINS LANYARD EXCLUSIVE,Action Figure,2019
2761,2,Hasbro,Military & Adventure,,Used,,Gi  Joe,,174050353280,8.0,1,"Oct 11, 2019",3.75in.,Vintage GI JOE Footloose Action Figure With File Card Hasbro,Action Figure,1985
2762,0,Playskool,Transformers & Robots,,New,,,,322798169306,44.07,3,"Oct 11, 2019",,transformers rescue bots salvage figure,,
2763,5,ToyBiz,"TV, Movie & Video Games",,New,,Fantastic Four,,333350413191,15.5,1,"Oct 11, 2019",,ToyBiz Marvel Legends BAF Sentinel Series MYSTIQUE Sealed NEW,Action Figure,
2764,0,Funko,"TV, Movie & Video Games",Alphonse Elric with Kittens,New,,Fullmetal Alchemist,,254358104517,18.99,1,,,Fullmetal Alchemist Alphonse Elric with Kittens 452 Pop Vinyl Funko Exclusive,Action Figure,
2765,1,Sideshow Collectibles,"TV, Movie & Video Games",,Used,2002-Now,,,153674805516,9.99,1,"Oct 11, 2019",12in.,Sideshow Toys Anna Valerious Figure,Action Figure,2004
2766,0,Heroes of Goo Jit Zu,Other Action Figures,,New,,,,193103604621,22.56,3,,,Heroes of Goo Jit Zu 2 Pack of Glow in The Dark Action Figures Tygor Vs Viper...,Action Figure,
2767,0,Mattel,Sports,Kurt Angle,New,2002-Now,WWE,,312763073730,3.99,1,"Oct 11, 2019",3.75in.,Mattel WWE Retro Figures Series 7 Kurt Angle ,Action Figure,2018
2768,0,Hasbro,Military & Adventure,,New,,GI Joe,,174062171405,40.0,1,"Oct 11, 2019",,GI Joe Rescue the Pygmy Gorilla,,
2769,3,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,223693199232,3.0,1,"Oct 11, 2019",3.75in.,TATOOINE ACCESSORY SET * Episode 1 The Phantom Menace * Loose,Action Figure,
2770,0,NJ Croce,Comic Book Heroes,Batman,New,Pre-1980,Detective Comics Batman 80th.Anniversary,,323843190177,14.98,6,,,* BATMAN DETECTIVE COMICS #27 80TH ANNIVERSARY NJ CROCE BENDABLE FIGURE *,Bendable Action Figure,1939
2771,0,Dark Horse Deluxe,Other Action Figures,,New,,,,323045404887,56.81,2,"Oct 11, 2019",,Dark Horse Deluxe Tim Burton PVC Set #1: Stain Boy,,
2772,0,JUSTICE LEAGUE UNLIMITED (JLU),Comic Book Heroes,,New,,,,323045410690,17.16,1,"Oct 11, 2019",,Justice League Unlimited Amazo Action Figure,,
2773,0,DC Comics,Comic Book Heroes,,New,,,,323045475398,39.67,1,"Oct 11, 2019",,The History of the DC Universe: Series 2 Aquaman Action Figure,,
2774,0,DC Collectibles,Comic Book Heroes,,New,,,,323045536460,35.82,4,"Oct 11, 2019",,DC Collectibles Just Us League of Stupid Heroes: Series 2: Alfred E. Neuman as,,
2775,0,DC Collectibles,Comic Book Heroes,,New,,,,253224694177,24.13,1,"Oct 11, 2019",,DC Collectibles Batman: Arkham City: Rabbit Hole Batman Action Figure,,
2776,0,Rainfall Toys Inc,Other Action Figures,,New,1980-2001,Bible Greats,,193148296242,50.96,1,"Oct 11, 2019",7in.,Bible Greats Esther Action Figure Vintage 1987 Item No. F-435 Hard To Find RARE,Action Figure,1987
2777,5,Hasbro,Military & Adventure,Yogi Bear,Used,,GI Joe,,113915331923,5.5,1,"Oct 11, 2019",3.5in.,GI JOE Dog Fight 1989 Tight Joints Glossy Paint,Action Figure,1989
2778,0,kaws,Designer & Urban Vinyl,BFF,New,,KAWS BFF,,133116638364,440.0,1,"Oct 11, 2019",,KAWS BFF LIMITED PLUSH flash pink AUTHENTIC,Action Figure,
2779,0,ZETA TOYS,Transformers & Robots,Cosmos,New,1980-2001,Transformers,,323783853563,49.99,8,,5in.,New Transformers Toys Zeta EX-07 Traveler G1 Cosmos Metallic color in stock,Action Figure,2019
2780,0,JAKKS Pacific,Sports,Hardy Boys,Used,,WWE,,274040695043,10.0,1,"Oct 11, 2019",7in.,"Wrestling WWE Titan Tron 7"" Matt Jeff Hardy Boys Figures Jakks Pacific",Action Figure,1999
2781,0,,"TV, Movie & Video Games",,New,,,,233171065496,10.0,29,,6in.,"Donald Trump 1:12 6"" action figure head cast",Action Figure,
2782,0,Hasbro,Transformers & Robots,,New,2002-Now,Transformers / Ghostbusters,,143353529643,65.0,1,"Oct 11, 2019",,35th Anniversary Transformers Ghostbusters Ectotron Ecto-1 Hasbro Action Figure,Action Figure,2019
2783,0,Hasbro,Transformers & Robots,Sideswipe,Used,,Transformers,,233326879805,37.99,3,,5 in,Transformers Siege Amazon Exclusive Alphastrike Counterforce Sideswipe W/ Guns!,Action Figure,2019
2784,0,JAKKS Pacific,"TV, Movie & Video Games",Finn FN-2187 Stormtrooper,Used,2002-Now,Star Wars,,113765381438,12.99,2,"Oct 11, 2019",18in.,"Big Figs Star Wars Finn Bloody FN-2187 Stormtrooper 18"" Figure GALAXYS EDGE",Action Figure,2016
2785,0,Remco,Comic Book Heroes,Green Goblin,Used,,Spider-Man,,372739905961,199.99,1,"Oct 11, 2019",,Vtg 1978 REMCO The Energized GREEN GOBLIN Action Figure w/ BOX Clean Spiderman,Action Figure,1978
2786,0,Hasbro,Military & Adventure,,New,,GI Joe,,333353114749,33.98,1,"Oct 11, 2019",12in.,"NIB G.I. Joe ""U.S. Army Drill Sergeant"" 12-Inch Tall Action Figure (1997) Ltd Ed",Action Figure,1997
2787,0,Hasbro,"TV, Movie & Video Games",Heavy Duty,Used,2002-Now,GI Joe,,273803190839,1.0,1,"Oct 11, 2019",3.75in.,"GI Joe Night Creeper V5 g.i. joe vs cobra Spy Troops 3.75"" Figure Hasbro 2003",Action Figure,2003
2788,0,Hasbro,Transformers & Robots,Hound,Used,1980-2001,Transformers,,123906052843,285.0,1,"Oct 11, 2019",,Hound MIB 100% Complete 1984 E Vintage Hasbro Action Figure G1 Transformers,Action Figure,1985
2789,0,Hot Toys,"TV, Movie & Video Games",Movbi & Iron Man MK85,New,2002-Now,Avengers,,153483861977,53.99,2,,mini,Hot Toys COSBABY COSB553 Movbi & Iron Man MK85 Avengers: Endgame PVC Figure Doll,Action Figure,2019
2790,0,Hasbro,Transformers & Robots,Starscream,New,2002-Now,Transformers,,223535572390,23.99,35,,,Transformers Generations War for Cybertron Voyager WFC-S24 Starscream Figure,Action Figure,2019
2791,0,JINX,"TV, Movie & Video Games",Creeper,Used,,Minecraft,,273013205229,24.95,1,,,MINECRAFT CREEPER 6-inch vinyl figure,Action Figure,
2792,1,Playmates Toys,"TV, Movie & Video Games",,New,,Teenage Mutant Ninja Turtles,,123932179554,40.0,1,"Oct 11, 2019",,Vintage 1991 Teenage Mutant Ninja Turtles RAPH the GREEN BERET figure - MOC TMNT,Action Figure,1991
2793,0,Treasure X,Other Action Figures,,New,,,,113897471915,7.0,1,"Oct 11, 2019",,Treasure X Single Pack - Season 2,,
2794,0,Hasbro,Comic Book Heroes,Captain America,New,1980-2001,Captain America,,303318113755,30.0,1,"Oct 11, 2019",6in.,Marvel Legends 80 Years Captain America Walmart Exclusive New Damaged Box,Action Figure,2019
2795,0,Diamond Select,Comic Book Heroes,Rhino,Used,2002-Now,Spider-Man,,193086454893,29.0,1,"Oct 11, 2019",2in.,Marvel Minimates Toys R Us Series 14 Rhino,Action Figure,
2796,0,Hasbro,Military & Adventure,,Used,,GI Joe,,174058275835,3.8,1,"Oct 11, 2019",3 3/4, GI Joe 1988 Hydro-Viper Figure Accessory Lot -  Knife,Action Figure,
